representation,candidate,seed,dose,dose_role,source_domain,target_domain,probe_contract,source_oof_primary_reference,transfer_degradation_source_minus_target,probe_selection_parameter,formal_hypothesis_status,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8160173319616622,22.6643137357104,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-21.84829640374874,-39.44843013506713,-12.37661972103318,0.4726345957551989,4.77998916355976,-0.2506329113924051,-0.09355650765198534,nan,nan,NOT_APPLICABLE
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9045391831340385,63.9679772954079,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-63.06343811227386,-108.99235215130071,-37.75301321807304,0.04545394918454511,8.003963899985672,-0.13190342240975153,-0.012280896696221831,nan,nan,NOT_APPLICABLE
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8757503837050287,17.061344136723427,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-16.1855937530184,-27.895672141481235,-9.618322468230053,0.20116156952416478,4.145551079533141,-0.15724331926863575,-0.03730179711267208,nan,nan,NOT_APPLICABLE
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9920400067731322,0.03749455222767761,1000.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9545454545454546,0.45714285714285713,0.9836087847469708,nan,nan,nan,nan,0.9956709956709957,0.7069597069597069,class_0=3; class_1=77
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9305133268927751,-0.00817095885646002,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9386842857492351,0.8970308522403082,0.9645347321310127,4.252690184340663,0.24762010065979065,0.9542275115702054,0.9572620348686058,nan,nan,NOT_APPLICABLE
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9599561583372879,0.13701750905055932,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8229386492867286,0.7797322241371941,0.8662675025338434,2.8775994180052997,0.4207865857097531,0.9432745640716272,1.3558360962212266,nan,nan,NOT_APPLICABLE
A_seed3407,A,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9340169640917381,0.11181393264804307,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.822203031443695,0.7154346658278082,0.8896592483217898,1.4802883893985477,0.42165977820549233,0.7569667135211026,1.0714903801030153,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9347647907517386,5.863123887883679,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.928359097131941,-8.176655111499265,-2.8369146296117096,1.5898338559861578,2.4348221900442635,0.546530707923113,0.2532298977399377,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8581894307552587,0.856659376461008,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.0015300542942506823,-0.6003247711638063,0.3309810378188062,1.7367141086248998,0.9992346799955201,0.3737458977965308,0.5233761383672145,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8049638969976307,47.12431781964024,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-46.319353922642605,-81.29855640313053,-29.593134432792823,0.8730199222859104,6.878906448167659,-0.1694561650257853,-0.05804833553328174,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9287635835432378,33.055197707906515,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-32.12643412436328,-56.719625010939424,-19.06920914137102,0.03053844102041094,5.755556804025417,-0.19669479606188467,-0.026163461911968743,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8986717223865989,30.217866688599607,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-29.319194966213008,-48.91536106946296,-18.79959329272563,0.3024273728303184,5.506286858329577,-0.2025785278949836,-0.05467532623881837,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9910872573379136,0.07550284175349797,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9155844155844156,0.4184615098272782,0.9556962025316456,nan,nan,nan,nan,0.9437229437229436,0.6117954460619635,class_0=3; class_1=77
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9294576575475852,0.00909997536799001,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9203576821795952,0.8703468929079092,0.9543508801206909,4.702904608302637,0.2822097053972537,0.9479824099262792,0.9220044536577338,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.95991946293615,0.08614834776028268,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8737711151758674,0.8380079981680991,0.9113879628466104,2.3377394115543084,0.35528704567452574,0.9592716321287612,1.257907132701593,nan,nan,NOT_APPLICABLE
A_seed3408,A,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.93104928616859,0.13183022372878717,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7992190624398028,0.54846012227157,0.9181175377931675,1.4023489381748102,0.4480858595851884,0.8383090904513337,0.9344844214740902,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9330512119600323,5.995636650284759,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-5.062585438324726,-8.30683794776819,-2.834527047011297,1.5048605115488767,2.4622318002829724,0.6287857477730896,0.2594697094341979,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8831926489805876,5.0550374640405344,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.171844815059947,-6.967173831407947,-2.7000976135922103,4.3483928169787,2.2741690383654305,0.4011954992967652,0.6853416877700133,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.7797745537014693,7.541357602881917,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-6.761583049180448,-13.247337134641741,-3.908260860851236,0.3029617547061192,2.785961781715687,0.1952648851383029,0.01508148877127124,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9185202012187836,41.12678482625555,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-40.20826462503677,-68.51416466157232,-24.372315774824507,0.035695670524198066,6.419366372550859,-0.20466479137365215,-0.032556657529813966,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8692956229490172,38.16461158986902,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-37.29531596692,-63.46754585325297,-23.612213003321923,0.3329811253647959,6.188320932766819,-0.19716361931551807,-0.02455159091185094,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9887239622106294,0.02768500117166839,100.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.961038961038961,0.46153846153846156,0.9875,nan,nan,nan,nan,1.0,0.7297297297297297,class_0=3; class_1=77
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9221272602522649,-0.011219156158668975,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9333464164109339,0.9002228014643453,0.9573040553486536,4.1835245614712,0.2581735532332198,0.9521618241033684,1.0196019139923136,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9522318553440059,0.1589666252389721,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7932652301050338,0.7378402613097694,0.846615923799199,2.967584571045998,0.4546809539610892,0.9462289775416386,1.3697080140798024,nan,nan,NOT_APPLICABLE
A_seed3409,A,3409,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9254579440551862,0.027626647661625592,1.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8978312963935606,0.8128036173625218,0.9383875441416446,1.2137611757345383,0.3196383950754968,0.7797760111289831,0.9859225190879383,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.988726412235566,1.7536123488318998,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.7648859365963339,-1.3697671018676403,-0.36702275552427266,0.9930335811926673,1.3284900965367918,0.8281293952180029,0.46210034795024757,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.779711059769675,5.075189184459018,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.2954781246893425,-7.570032807753834,-2.6485220902129725,4.23210151315191,2.3011905885192,0.21584622597280825,0.21794599040452015,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6549984506890302,116.988524888271,0.0001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-116.33352643758197,-226.3093706822429,-65.47357989903813,1.1975515268063561,10.832060119736317,-0.36057196436943273,-0.019178944927744173,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9144113641093057,8.458134533333535,10.0,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-7.543723169224229,-13.143947462816783,-4.5982160839057045,0.016014531381418142,2.922964790965541,0.03187998124706986,0.014846072233725366,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8136772381474595,23.326865903514154,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-22.513188665366695,-38.030143809303794,-14.716595566406571,0.2579946713538836,4.849039973578965,-0.04613220815752462,-0.016285885722598783,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9916911607391723,0.03714570619371771,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9545454545454546,0.4558776991809382,0.9848484848484849,nan,nan,nan,nan,1.0,0.7069597069597069,class_0=3; class_1=77
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9371129114239463,0.003511276099083971,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9336016353248623,0.8975451839554133,0.9610494339460784,3.944191754135531,0.25767880136933596,0.9573020231487538,1.0534898851136925,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9629940117289753,0.2556246761829659,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7073693355460093,0.6344442439258895,0.7816861242987512,3.3753000725792903,0.5409534771623071,0.9551642768167944,1.4930631652564796,nan,nan,NOT_APPLICABLE
B_seed3407,B,3407,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.947799105288763,0.07638800877474339,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8714110965140196,0.7321177880565355,0.9393393384996476,1.2278414659273649,0.3585929495765086,0.8003070751105447,0.9164845347389354,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.9862556927470378,2.0835289398655408,0.01,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.097273247118503,-2.069158765830311,-0.43893547785151205,0.9497412236055564,1.4481965498917968,0.6615096108766996,0.4780733339382915,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.8933070007500663,0.6208983843659776,0.001,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.27240861638408875,-0.1666947127913886,0.5078095257051308,1.4930898853397803,0.8529896738037989,0.6765119549929677,0.7004593723332702,nan,nan,NOT_APPLICABLE
B_seed3408,B,3408,dose100,PRIMARY,Waymo Dynamic-v2 validation R0_DEVELOPMENT,nuPlan Stage7L historical development,"Waymo-only deterministic reconstruction: original last-view embeddings, same 5-fold scenario GroupKFold, ridge/logistic grid, seed and preprocessing; no nuPlan fitting/selection",0.6197034729398466,173.79651339078987,0.1,INCONCLUSIVE_NO_FROZEN_CROSS_DOMAIN_NUMERICAL_GATE,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-173.17680991785002,-326.9349688914028,-108.14777126164894,1.722786226326831,13.197606219229684,0.5512423816221285,0.10535755251605737,nan,nan,NOT_APPLICABLE
