global_row,shard_id,local_row,split
147791,31,1521,test
78947,16,1226,test
121486,25,2037,test
157693,33,1421,test
40568,8,540,test
146137,30,4868,test
156723,33,451,test
99687,21,256,test
140886,29,4633,test
108769,22,4337,test
105411,22,979,test
62120,12,4431,test
19622,3,4616,test
32724,6,2706,test
140506,29,4253,test
95205,20,778,test
17997,3,2991,test
73944,15,1223,test
31103,6,1085,test
674,0,674,test
31162,6,1144,test
23002,4,2996,test
3159,0,3159,test
155011,32,3740,test
118180,24,3732,test
85166,18,743,test
109481,23,42,test
54040,11,1353,test
25590,5,573,test
29518,5,4501,test
103517,21,4086,test
12813,2,2807,test
22432,4,2426,test
89352,18,4929,test
68642,14,932,test
108568,22,4136,test
152478,32,1207,test
149784,31,3514,test
65271,13,2569,test
56731,11,4044,test
116741,24,2293,test
108234,22,3802,test
71176,14,3466,test
133232,28,1981,test
33651,6,3633,test
96731,20,2304,test
146139,30,4870,test
110286,23,847,test
154001,32,2730,test
50303,10,2618,test
145291,30,4022,test
14856,2,4850,test
72961,15,240,test
160320,33,4048,test
21768,4,1762,test
150690,31,4420,test
90036,19,609,test
138511,29,2258,test
100829,21,1398,test
50310,10,2625,test
117525,24,3077,test
81407,16,3686,test
18279,3,3273,test
114475,24,27,test
84812,18,389,test
74045,15,1324,test
42875,9,203,test
68640,14,930,test
34637,6,4619,test
37395,7,2376,test
84216,17,1486,test
99047,20,4620,test
76155,15,3434,test
154198,32,2927,test
44678,9,2006,test
75213,15,2492,test
54534,11,1847,test
84811,18,388,test
116340,24,1892,test
155009,32,3738,test
60547,12,2858,test
48210,10,525,test
10215,2,209,test
93499,19,4072,test
35043,7,24,test
80504,16,2783,test
102304,21,2873,test
67418,13,4716,test
101668,21,2237,test
67323,13,4621,test
54112,11,1425,test
38321,7,3302,test
36326,7,1307,test
36100,7,1081,test
151492,32,221,test
160975,33,4703,test
163567,34,2287,test
44033,9,1361,test
8618,1,3616,test
100831,21,1400,test
104909,22,477,test
151807,32,536,test
112096,23,2657,test
105601,22,1169,test
119157,24,4709,test
59782,12,2093,test
50603,10,2918,test
67042,13,4340,test
53729,11,1042,test
79095,16,1374,test
3580,0,3580,test
90637,19,1210,test
138436,29,2183,test
4685,0,4685,test
154000,32,2729,test
145332,30,4063,test
162042,34,762,test
24659,4,4653,test
20724,4,718,test
105903,22,1471,test
90993,19,1566,test
46841,9,4169,test
137705,29,1452,test
153044,32,1773,test
92124,19,2697,test
131381,28,130,test
88840,18,4417,test
142762,30,1493,test
156610,33,338,test
106643,22,2211,test
1409,0,1409,test
116338,24,1890,test
97151,20,2724,test
88672,18,4249,test
84111,17,1381,test
80471,16,2750,test
107312,22,2880,test
58088,12,399,test
66052,13,3350,test
93387,19,3960,test
48895,10,1210,test
6499,1,1497,test
135273,28,4022,test
114364,23,4925,test
152269,32,998,test
143707,30,2438,test
97242,20,2815,test
69917,14,2207,test
12812,2,2806,test
36328,7,1309,test
87279,18,2856,test
162735,34,1455,test
68243,14,533,test
57794,12,105,test
152388,32,1117,test
32091,6,2073,test
108315,22,3883,test
70631,14,2921,test
9825,1,4823,test
21426,4,1420,test
13611,2,3605,test
153999,32,2728,test
104484,22,52,test
163921,34,2641,test
101667,21,2236,test
54761,11,2074,test
14858,2,4852,test
46848,9,4176,test
82916,17,186,test
6767,1,1765,test
26207,5,1190,test
70236,14,2526,test
81406,16,3685,test
102323,21,2892,test
56988,11,4301,test
162222,34,942,test
57169,11,4482,test
160838,33,4566,test
12512,2,2506,test
42277,8,2249,test
71196,14,3486,test
155519,32,4248,test
74179,15,1458,test
69942,14,2232,test
136849,29,596,test
60967,12,3278,test
157692,33,1420,test
105498,22,1066,test
152268,32,997,test
151956,32,685,test
76397,15,3676,test
31071,6,1053,test
107894,22,3462,test
82600,16,4879,test
149860,31,3590,test
161305,34,25,test
118186,24,3738,test
51992,10,4307,test
10016,2,10,test
127691,27,1441,test
68242,14,532,test
131211,27,4961,test
52998,11,311,test
31319,6,1301,test
146240,30,4971,test
163560,34,2280,test
95206,20,779,test
4417,0,4417,test
133090,28,1839,test
688,0,688,test
92147,19,2720,test
54154,11,1467,test
42374,8,2346,test
106212,22,1780,test
129083,27,2833,test
22601,4,2595,test
69989,14,2279,test
34190,6,4172,test
130939,27,4689,test
9425,1,4423,test
158863,33,2591,test
94940,20,513,test
13708,2,3702,test
66767,13,4065,test
20336,4,330,test
150817,31,4547,test
161303,34,23,test
92151,19,2724,test
49060,10,1375,test
18593,3,3587,test
145759,30,4490,test
32481,6,2463,test
102617,21,3186,test
108312,22,3880,test
121695,25,2246,test
99048,20,4621,test
135331,28,4080,test
4467,0,4467,test
60970,12,3281,test
161488,34,208,test
58048,12,359,test
60258,12,2569,test
10878,2,872,test
98456,20,4029,test
48828,10,1143,test
60537,12,2848,test
98059,20,3632,test
38630,7,3611,test
73851,15,1130,test
33151,6,3133,test
58603,12,914,test
63890,13,1188,test
59770,12,2081,test
136993,29,740,test
122542,25,3093,test
95791,20,1364,test
118884,24,4436,test
150813,31,4543,test
12951,2,2945,test
114474,24,26,test
134694,28,3443,test
32093,6,2075,test
99608,21,177,test
63775,13,1073,test
81326,16,3605,test
82813,17,83,test
75692,15,2971,test
60963,12,3274,test
66074,13,3372,test
11176,2,1170,test
162511,34,1231,test
34173,6,4155,test
17286,3,2280,test
25866,5,849,test
57164,11,4477,test
142771,30,1502,test
17179,3,2173,test
153080,32,1809,test
95204,20,777,test
145327,30,4058,test
84112,17,1382,test
162733,34,1453,test
103363,21,3932,test
85407,18,984,test
33632,6,3614,test
58601,12,912,test
92782,19,3355,test
104447,22,15,test
137603,29,1350,test
154640,32,3369,test
70745,14,3035,test
98133,20,3706,test
163568,34,2288,test
72307,14,4597,test
98135,20,3708,test
99693,21,262,test
163532,34,2252,test
135993,28,4742,test
3195,0,3195,test
14091,2,4085,test
74566,15,1845,test
151984,32,713,test
43509,9,837,test
51101,10,3416,test
36675,7,1656,test
39655,7,4636,test
32090,6,2072,test
98008,20,3581,test
65373,13,2671,test
154631,32,3360,test
29066,5,4049,test
46908,9,4236,test
81873,16,4152,test
149507,31,3237,test
96962,20,2535,test
43022,9,350,test
71485,14,3775,test
14959,2,4953,test
92150,19,2723,test
22608,4,2602,test
60460,12,2771,test
43387,9,715,test
113106,23,3667,test
116739,24,2291,test
31102,6,1084,test
88590,18,4167,test
13256,2,3250,test
153997,32,2726,test
62186,12,4497,test
84110,17,1380,test
16415,3,1409,test
151932,32,661,test
151979,32,708,test
50311,10,2626,test
18977,3,3971,test
126564,27,314,test
134472,28,3221,test
28724,5,3707,test
143352,30,2083,test
31099,6,1081,test
155694,32,4423,test
43893,9,1221,test
34847,6,4829,test
98636,20,4209,test
53126,11,439,test
53641,11,954,test
17103,3,2097,test
51678,10,3993,test
110942,23,1503,test
98596,20,4169,test
93503,19,4076,test
94453,20,26,test
24368,4,4362,test
58593,12,904,test
43020,9,348,test
22616,4,2610,test
10216,2,210,test
124554,26,101,test
12811,2,2805,test
163972,34,2692,test
87277,18,2854,test
43507,9,835,test
74058,15,1337,test
53588,11,901,test
33855,6,3837,test
154836,32,3565,test
48897,10,1212,test
127204,27,954,test
164493,34,3213,test
155251,32,3980,test
12029,2,2023,test
121621,25,2172,test
152476,32,1205,test
92783,19,3356,test
22435,4,2429,test
104255,21,4824,test
49694,10,2009,test
109219,22,4787,test
49769,10,2084,test
117170,24,2722,test
34368,6,4350,test
102312,21,2881,test
16416,3,1410,test
149472,31,3202,test
90647,19,1220,test
114084,23,4645,test
105,0,105,test
101905,21,2474,test
86015,18,1592,test
20730,4,724,test
151018,31,4748,test
82612,16,4891,test
50399,10,2714,test
101425,21,1994,test
55646,11,2959,test
13701,2,3695,test
13609,2,3603,test
62751,13,49,test
39605,7,4586,test
122730,25,3281,test
36528,7,1509,test
19533,3,4527,test
92125,19,2698,test
163570,34,2290,test
73757,15,1036,test
66073,13,3371,test
82943,17,213,test
36674,7,1655,test
75618,15,2897,test
157652,33,1380,test
29070,5,4053,test
109223,22,4791,test
88854,18,4431,test
116720,24,2272,test
99141,20,4714,test
99410,20,4983,test
57166,11,4479,test
2359,0,2359,test
42533,8,2505,test
82459,16,4738,test
108567,22,4135,test
77374,15,4653,test
163011,34,1731,test
15101,3,95,test
126485,27,235,test
15102,3,96,test
43508,9,836,test
75255,15,2534,test
88158,18,3735,test
56135,11,3448,test
6223,1,1221,test
37155,7,2136,test
89451,19,24,test
88374,18,3951,test
13148,2,3142,test
164492,34,3212,test
105147,22,715,test
48204,10,519,test
42498,8,2470,test
113723,23,4284,test
3979,0,3979,test
97833,20,3406,test
108235,22,3803,test
163408,34,2128,test
154636,32,3365,test
154743,32,3472,test
163010,34,1730,test
17020,3,2014,test
7323,1,2321,test
136788,29,535,test
162727,34,1447,test
22304,4,2298,test
64522,13,1820,test
129340,27,3090,test
52806,11,119,test
136554,29,301,test
75642,15,2921,test
4689,0,4689,test
55732,11,3045,test
11082,2,1076,test
105589,22,1157,test
101977,21,2546,test
127865,27,1615,test
118008,24,3560,test
33106,6,3088,test
150761,31,4491,test
48001,10,316,test
85593,18,1170,test
87583,18,3160,test
122955,25,3506,test
10425,2,419,test
102589,21,3158,test
116343,24,1895,test
82467,16,4746,test
65671,13,2969,test
74646,15,1925,test
55525,11,2838,test
136485,29,232,test
144889,30,3620,test
2968,0,2968,test
124580,26,127,test
27403,5,2386,test
56361,11,3674,test
3725,0,3725,test
51683,10,3998,test
51028,10,3343,test
100269,21,838,test
124411,25,4962,test
73197,15,476,test
21355,4,1349,test
132782,28,1531,test
85138,18,715,test
84941,18,518,test
81446,16,3725,test
160589,33,4317,test
118489,24,4041,test
57044,11,4357,test
80472,16,2751,test
33650,6,3632,test
163573,34,2293,test
50240,10,2555,test
79471,16,1750,test
163908,34,2628,test
56462,11,3775,test
144203,30,2934,test
153322,32,2051,test
127061,27,811,test
33649,6,3631,test
92572,19,3145,test
321,0,321,test
122736,25,3287,test
130209,27,3959,test
39656,7,4637,test
110837,23,1398,test
98061,20,3634,test
58978,12,1289,test
6235,1,1233,test
34051,6,4033,test
89666,19,239,test
62468,12,4779,test
27404,5,2387,test
36367,7,1348,test
163411,34,2131,test
58977,12,1288,test
146433,31,163,test
36529,7,1510,test
21253,4,1247,test
43467,9,795,test
46247,9,3575,test
58241,12,552,test
85701,18,1278,test
4684,0,4684,test
50382,10,2697,test
54816,11,2129,test
27393,5,2376,test
162810,34,1530,test
74798,15,2077,test
109520,23,81,test
41101,8,1073,test
101175,21,1744,test
132615,28,1364,test
29391,5,4374,test
40322,8,294,test
23577,4,3571,test
26167,5,1150,test
102561,21,3130,test
96736,20,2309,test
123932,25,4483,test
96102,20,1675,test
122721,25,3272,test
105514,22,1082,test
74180,15,1459,test
160562,33,4290,test
109438,22,5006,test
100395,21,964,test
59608,12,1919,test
57926,12,237,test
137844,29,1591,test
17923,3,2917,test
43777,9,1105,test
88943,18,4520,test
130211,27,3961,test
30126,6,108,test
70516,14,2806,test
99416,20,4989,test
58085,12,396,test
130318,27,4068,test
146432,31,162,test
110503,23,1064,test
114083,23,4644,test
56360,11,3673,test
70633,14,2923,test
80499,16,2778,test
70127,14,2417,test
13147,2,3141,test
59615,12,1926,test
22320,4,2314,test
84117,17,1387,test
95522,20,1095,test
130205,27,3955,test
95203,20,776,test
10658,2,652,test
109634,23,195,test
78832,16,1111,test
61721,12,4032,test
9193,1,4191,test
66020,13,3318,test
95027,20,600,test
57172,11,4485,test
155697,32,4426,test
75504,15,2783,test
162323,34,1043,test
149508,31,3238,test
77627,15,4906,test
114975,24,527,test
15110,3,104,test
88677,18,4254,test
112244,23,2805,test
70096,14,2386,test
18614,3,3608,test
154989,32,3718,test
125139,26,686,test
103366,21,3935,test
85700,18,1277,test
3464,0,3464,test
127097,27,847,test
119480,25,31,test
34364,6,4346,test
54543,11,1856,test
123605,25,4156,test
135272,28,4021,test
34369,6,4351,test
38326,7,3307,test
83279,17,549,test
102405,21,2974,test
72190,14,4480,test
137157,29,904,test
14813,2,4807,test
85431,18,1008,test
48833,10,1148,test
164501,34,3221,test
26175,5,1158,test
5819,1,817,test
150921,31,4651,test
38626,7,3607,test
152391,32,1120,test
97272,20,2845,test
150576,31,4306,test
96735,20,2308,test
45090,9,2418,test
19414,3,4408,test
99407,20,4980,test
49047,10,1362,test
157700,33,1428,test
