global_row,shard_id,local_row,split
160846,33,4574,test
47558,9,4886,test
136665,29,412,test
3269,0,3269,test
144143,30,2874,test
56859,11,4172,test
30202,6,184,test
162123,34,843,test
44896,9,2224,test
54865,11,2178,test
133038,28,1787,test
75725,15,3004,test
124333,25,4884,test
41825,8,1797,test
113510,23,4071,test
127775,27,1525,test
158822,33,2550,test
114538,24,90,test
19413,3,4407,test
57458,11,4771,test
81057,16,3336,test
122818,25,3369,test
81448,16,3727,test
133143,28,1892,test
67031,13,4329,test
19532,3,4526,test
74797,15,2076,test
27377,5,2360,test
111691,23,2252,test
100025,21,594,test
28583,5,3566,test
146434,31,164,test
62825,13,123,test
126559,27,309,test
2597,0,2597,test
126562,27,312,test
59771,12,2082,test
3273,0,3273,test
56224,11,3537,test
60279,12,2590,test
127018,27,768,test
133398,28,2147,test
66785,13,4083,test
40324,8,296,test
57378,11,4691,test
15762,3,756,test
113518,23,4079,test
14172,2,4166,test
152424,32,1153,test
109762,23,323,test
127065,27,815,test
64662,13,1960,test
128162,27,1912,test
76994,15,4273,test
134854,28,3603,test
25281,5,264,test
96691,20,2264,test
75426,15,2705,test
53699,11,1012,test
47597,9,4925,test
48376,10,691,test
75247,15,2526,test
85384,18,961,test
143498,30,2229,test
93882,19,4455,test
83243,17,513,test
28140,5,3123,test
3401,0,3401,test
102991,21,3560,test
155688,32,4417,test
105905,22,1473,test
9909,1,4907,test
66836,13,4134,test
42104,8,2076,test
123976,25,4527,test
41572,8,1544,test
152392,32,1121,test
3862,0,3862,test
5072,1,70,test
20283,4,277,test
52431,10,4746,test
75427,15,2706,test
34713,6,4695,test
9887,1,4885,test
119749,25,300,test
140465,29,4212,test
77438,15,4717,test
162374,34,1094,test
76771,15,4050,test
102537,21,3106,test
52439,10,4754,test
74403,15,1682,test
83307,17,577,test
23452,4,3446,test
119479,25,30,test
102996,21,3565,test
99169,20,4742,test
96807,20,2380,test
94011,19,4584,test
108507,22,4075,test
80699,16,2978,test
86576,18,2153,test
5241,1,239,test
47551,9,4879,test
22324,4,2318,test
147745,31,1475,test
101989,21,2558,test
40099,8,71,test
94934,20,507,test
61942,12,4253,test
124459,26,6,test
17926,3,2920,test
114957,24,509,test
149105,31,2835,test
17144,3,2138,test
105698,22,1266,test
14174,2,4168,test
68763,14,1053,test
108941,22,4509,test
153922,32,2651,test
154833,32,3562,test
158408,33,2136,test
104283,21,4852,test
160610,33,4338,test
83287,17,557,test
119712,25,263,test
150720,31,4450,test
15893,3,887,test
56450,11,3763,test
95567,20,1140,test
159582,33,3310,test
154641,32,3370,test
112174,23,2735,test
88513,18,4090,test
15898,3,892,test
134847,28,3596,test
43688,9,1016,test
81187,16,3466,test
119161,24,4713,test
91423,19,1996,test
148371,31,2101,test
1513,0,1513,test
121489,25,2040,test
199,0,199,test
54813,11,2126,test
79071,16,1350,test
11647,2,1641,test
152653,32,1382,test
18431,3,3425,test
83741,17,1011,test
50897,10,3212,test
111239,23,1800,test
71805,14,4095,test
60843,12,3154,test
154981,32,3710,test
40563,8,535,test
100021,21,590,test
124325,25,4876,test
36516,7,1497,test
69098,14,1388,test
51059,10,3374,test
42065,8,2037,test
145266,30,3997,test
56107,11,3420,test
147085,31,815,test
148184,31,1914,test
28112,5,3095,test
99342,20,4915,test
19797,3,4791,test
90332,19,905,test
75246,15,2525,test
20960,4,954,test
164692,34,3412,test
38797,7,3778,test
20181,4,175,test
133271,28,2020,test
132132,28,881,test
127151,27,901,test
134918,28,3667,test
160601,33,4329,test
103345,21,3914,test
54960,11,2273,test
125838,26,1385,test
110020,23,581,test
146428,31,158,test
50056,10,2371,test
77370,15,4649,test
33104,6,3086,test
149268,31,2998,test
7314,1,2312,test
153920,32,2649,test
83288,17,558,test
146190,30,4921,test
95096,20,669,test
113509,23,4070,test
159460,33,3188,test
31188,6,1170,test
42323,8,2295,test
126112,26,1659,test
58605,12,916,test
69394,14,1684,test
30044,6,26,test
81935,16,4214,test
93388,19,3961,test
153937,32,2666,test
125867,26,1414,test
160582,33,4310,test
7984,1,2982,test
81978,16,4257,test
163827,34,2547,test
86578,18,2155,test
108561,22,4129,test
81441,16,3720,test
124326,25,4877,test
12482,2,2476,test
57037,11,4350,test
139472,29,3219,test
40832,8,804,test
63897,13,1195,test
144142,30,2873,test
140998,29,4745,test
17323,3,2317,test
159759,33,3487,test
73305,15,584,test
57675,11,4988,test
26793,5,1776,test
127761,27,1511,test
127142,27,892,test
43078,9,406,test
66790,13,4088,test
104498,22,66,test
50576,10,2891,test
46489,9,3817,test
137873,29,1620,test
162800,34,1520,test
117401,24,2953,test
124330,25,4881,test
111385,23,1946,test
116894,24,2446,test
154332,32,3061,test
70125,14,2415,test
121919,25,2470,test
113198,23,3759,test
87748,18,3325,test
157695,33,1423,test
160071,33,3799,test
78452,16,731,test
79089,16,1368,test
159457,33,3185,test
76767,15,4046,test
31796,6,1778,test
26791,5,1774,test
30117,6,99,test
40100,8,72,test
59086,12,1397,test
18496,3,3490,test
36064,7,1045,test
143379,30,2110,test
47552,9,4880,test
119478,25,29,test
53043,11,356,test
48525,10,840,test
147959,31,1689,test
88760,18,4337,test
34539,6,4521,test
91398,19,1971,test
133283,28,2032,test
83174,17,444,test
55854,11,3167,test
51563,10,3878,test
47555,9,4883,test
144337,30,3068,test
26309,5,1292,test
155713,32,4442,test
33656,6,3638,test
116031,24,1583,test
151809,32,538,test
25491,5,474,test
127147,27,897,test
41355,8,1327,test
118407,24,3959,test
149112,31,2842,test
114589,24,141,test
104947,22,515,test
102782,21,3351,test
21356,4,1350,test
162276,34,996,test
122545,25,3096,test
149278,31,3008,test
86773,18,2350,test
969,0,969,test
159462,33,3190,test
89271,18,4848,test
93253,19,3826,test
9173,1,4171,test
108945,22,4513,test
100027,21,596,test
156580,33,308,test
108938,22,4506,test
34523,6,4505,test
99611,21,180,test
15131,3,125,test
678,0,678,test
134858,28,3607,test
121918,25,2469,test
52429,10,4744,test
90334,19,907,test
55641,11,2954,test
65421,13,2719,test
57741,12,52,test
4695,0,4695,test
87818,18,3395,test
13714,2,3708,test
150724,31,4454,test
53045,11,358,test
90326,19,899,test
57742,12,53,test
15132,3,126,test
122716,25,3267,test
74791,15,2070,test
143763,30,2494,test
47560,9,4888,test
97236,20,2809,test
110500,23,1061,test
163574,34,2294,test
113755,23,4316,test
127152,27,902,test
82128,16,4407,test
52774,11,87,test
36063,7,1044,test
36715,7,1696,test
76773,15,4052,test
124398,25,4949,test
81069,16,3348,test
15763,3,757,test
146431,31,161,test
2886,0,2886,test
112321,23,2882,test
105237,22,805,test
148977,31,2707,test
18612,3,3606,test
88754,18,4331,test
47542,9,4870,test
140881,29,4628,test
157701,33,1429,test
14178,2,4172,test
137871,29,1618,test
163970,34,2690,test
50891,10,3206,test
73201,15,480,test
158174,33,1902,test
78966,16,1245,test
68791,14,1081,test
95105,20,678,test
140168,29,3915,test
162128,34,848,test
121826,25,2377,test
545,0,545,test
27881,5,2864,test
159580,33,3308,test
114482,24,34,test
17992,3,2986,test
76833,15,4112,test
93928,19,4501,test
145439,30,4170,test
27381,5,2364,test
148361,31,2091,test
2130,0,2130,test
127155,27,905,test
71811,14,4101,test
102972,21,3541,test
98633,20,4206,test
155116,32,3845,test
105045,22,613,test
9666,1,4664,test
92446,19,3019,test
65414,13,2712,test
74396,15,1675,test
21317,4,1311,test
94937,20,510,test
126218,26,1765,test
84622,18,199,test
145337,30,4068,test
134637,28,3386,test
138505,29,2252,test
116058,24,1610,test
131807,28,556,test
112333,23,2894,test
12820,2,2814,test
27862,5,2845,test
87405,18,2982,test
56989,11,4302,test
156583,33,311,test
25173,5,156,test
133022,28,1771,test
81387,16,3666,test
97154,20,2727,test
56365,11,3678,test
152760,32,1489,test
63174,13,472,test
62659,12,4970,test
153122,32,1851,test
61172,12,3483,test
162274,34,994,test
44035,9,1363,test
28943,5,3926,test
104689,22,257,test
93547,19,4120,test
148363,31,2093,test
37322,7,2303,test
47072,9,4400,test
31839,6,1821,test
76769,15,4048,test
77628,15,4907,test
105043,22,611,test
110688,23,1249,test
84630,18,207,test
95100,20,673,test
88976,18,4553,test
84116,17,1386,test
9172,1,4170,test
53127,11,440,test
37644,7,2625,test
156729,33,457,test
6743,1,1741,test
13956,2,3950,test
164695,34,3415,test
7986,1,2984,test
90336,19,909,test
108347,22,3915,test
81182,16,3461,test
163695,34,2415,test
157374,33,1102,test
105230,22,798,test
83280,17,550,test
94006,19,4579,test
132817,28,1566,test
84966,18,543,test
122374,25,2925,test
22302,4,2296,test
103852,21,4421,test
26034,5,1017,test
66783,13,4081,test
60846,12,3157,test
90337,19,910,test
76581,15,3860,test
105796,22,1364,test
26451,5,1434,test
132918,28,1667,test
84620,18,197,test
127137,27,887,test
144027,30,2758,test
122724,25,3275,test
54634,11,1947,test
88208,18,3785,test
51682,10,3997,test
27388,5,2371,test
9176,1,4174,test
99183,20,4756,test
47061,9,4389,test
46836,9,4164,test
162782,34,1502,test
36073,7,1054,test
143110,30,1841,test
163294,34,2014,test
115253,24,805,test
14145,2,4139,test
41356,8,1328,test
94008,19,4581,test
104098,21,4667,test
2397,0,2397,test
57348,11,4661,test
66798,13,4096,test
142544,30,1275,test
144232,30,2963,test
90335,19,908,test
137274,29,1021,test
41351,8,1323,test
50602,10,2917,test
136353,29,100,test
114025,23,4586,test
160603,33,4331,test
6658,1,1656,test
33672,6,3654,test
101992,21,2561,test
30122,6,104,test
2888,0,2888,test
83159,17,429,test
62669,12,4980,test
133237,28,1986,test
53705,11,1018,test
23374,4,3368,test
126121,26,1668,test
125873,26,1420,test
127057,27,807,test
127156,27,906,test
132769,28,1518,test
70429,14,2719,test
73194,15,473,test
40321,8,293,test
163693,34,2413,test
133399,28,2148,test
46504,9,3832,test
84385,17,1655,test
19913,3,4907,test
13218,2,3212,test
81444,16,3723,test
88628,18,4205,test
88207,18,3784,test
88205,18,3782,test
56266,11,3579,test
110683,23,1244,test
6656,1,1654,test
81176,16,3455,test
55862,11,3175,test
66735,13,4033,test
20186,4,180,test
84633,18,210,test
85419,18,996,test
122372,25,2923,test
17146,3,2140,test
90754,19,1327,test
121026,25,1577,test
65113,13,2411,test
143103,30,1834,test
81059,16,3338,test
154746,32,3475,test
48062,10,377,test
23929,4,3923,test
155014,32,3743,test
117400,24,2952,test
56269,11,3582,test
61184,12,3495,test
93330,19,3903,test
152765,32,1494,test
40822,8,794,test
25204,5,187,test
40817,8,789,test
95704,20,1277,test
109273,22,4841,test
105503,22,1071,test
68482,14,772,test
160599,33,4327,test
63172,13,470,test
138504,29,2251,test
49042,10,1357,test
148976,31,2706,test
113202,23,3763,test
164708,34,3428,test
75130,15,2409,test
144032,30,2763,test
76768,15,4047,test
57875,12,186,test
102580,21,3149,test
8965,1,3963,test
27516,5,2499,test
146612,31,342,test
6660,1,1658,test
119887,25,438,test
144144,30,2875,test
110637,23,1198,test
73609,15,888,test
138539,29,2286,test
43079,9,407,test
27387,5,2370,test
99176,20,4749,test
154170,32,2899,test
62121,12,4432,test
25205,5,188,test
54635,11,1948,test
80522,16,2801,test
127780,27,1530,test
10784,2,778,test
115255,24,807,test
26042,5,1025,test
26484,5,1467,test
91444,19,2017,test
71487,14,3777,test
31159,6,1141,test
66625,13,3923,test
66845,13,4143,test
106591,22,2159,test
102989,21,3558,test
127154,27,904,test
123598,25,4149,test
15766,3,760,test
27865,5,2848,test
85414,18,991,test
80528,16,2807,test
64418,13,1716,test
73608,15,887,test
159548,33,3276,test
127144,27,894,test
163180,34,1900,test
121519,25,2070,test
127141,27,891,test
15765,3,759,test
47547,9,4875,test
123877,25,4428,test
75248,15,2527,test
64420,13,1718,test
50901,10,3216,test
27519,5,2502,test
124323,25,4874,test
9170,1,4168,test
90752,19,1325,test
119915,25,466,test
96810,20,2383,test
74788,15,2067,test
81977,16,4256,test
11341,2,1335,test
94784,20,357,test
146385,31,115,test
47545,9,4873,test
47596,9,4924,test
147093,31,823,test
47546,9,4874,test
103348,21,3917,test
158830,33,2558,test
99179,20,4752,test
26483,5,1466,test
95710,20,1283,test
70641,14,2931,test
11340,2,1334,test
123879,25,4430,test
69393,14,1683,test
4698,0,4698,test
68480,14,770,test
95706,20,1279,test
